elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles
8.482559,1785218577.213989973,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,11,19,0,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
8.566842,1785218577.213989973,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,11,19,0,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
8.658505,1785218577.325650930,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,9,20,0,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
8.745058,1785218577.437338114,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,8,17,0,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
8.831473,1785218577.551345825,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,0,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
8.918435,1785218577.662950993,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,12,21,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.004898,1785218577.662950993,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,12,21,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.091721,1785218577.774281979,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,14,18,0,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.183509,1785218577.885719061,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,9,17,0,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.269781,1785218577.997744799,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,10,21,0,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.357459,1785218577.997744799,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,10,21,0,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.444793,1785218578.112287045,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,9,20,0,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.531452,1785218578.223221064,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,5,21,0,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.618337,1785218578.335009098,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,8,23,0,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.709841,1785218578.445930004,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,0,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.796252,1785218578.445930004,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,0,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.883600,1785218578.557610035,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,8,16,0,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
9.969452,1785218578.671287060,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,6,21,0,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.056421,1785218578.782798052,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,8,17,0,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.143707,1785218578.782798052,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,8,17,0,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.233492,1785218578.894341230,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,5,21,0,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.321317,1785218579.006255150,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,5,18,0,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.407984,1785218579.116797924,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,5,19,0,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.493666,1785218579.231729984,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,2,20,0,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.581182,1785218579.231729984,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,2,20,0,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.666825,1785218579.342912912,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,1,18,0,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.758493,1785218579.454936028,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,2,16,0,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.845137,1785218579.566118002,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,5,17,0,0,0,0,0,0,0,86,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
10.931817,1785218579.677083969,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,5,17,0,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.019445,1785218579.677083969,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,5,17,0,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.106120,1785218579.791376829,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,7,15,1,0,0,0,0,0,0,88,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.191353,1785218579.903517962,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,6,18,1,0,0,0,0,0,0,89,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.282246,1785218580.014775991,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,10,13,1,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.367969,1785218580.014775991,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,10,13,1,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.454347,1785218580.125605822,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,6,18,2,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.542351,1785218580.237272978,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,7,18,2,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.629306,1785218580.349199772,search_first_car,50,-29,-29,paper_search_first_vehicle,17,17,4,13,3,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.715859,1785218580.349199772,search_first_car,50,-29,-29,paper_search_first_vehicle,17,17,4,13,3,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.806986,1785218580.463110924,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,15,12,2,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.891814,1785218580.574372053,search_first_car,50,-29,-29,paper_search_first_vehicle,16,16,4,12,2,0,0,0,0,0,0,95,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
11.979046,1785218580.685925007,search_first_car,50,-29,-29,paper_search_first_vehicle,21,21,7,14,2,0,0,0,0,0,0,96,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.065764,1785218580.797850847,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,8,15,2,0,0,0,0,0,0,97,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.151982,1785218580.797850847,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,8,15,2,0,0,0,0,0,0,97,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.238541,1785218580.908896923,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,9,13,2,0,0,0,0,0,0,98,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.330283,1785218581.023787022,search_first_car,50,-29,-29,paper_search_first_vehicle,25,25,9,16,2,1,0,0,0,0,0,99,0,0,0,5,1,-61.078125,-42.125000,-51.601562,2993.750000,2841.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.417454,1785218581.134546995,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,2,1,0,0,0,0,0,100,0,0,0,5,1,-61.078125,-42.265625,-51.671875,2993.750000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.505401,1785218581.246678114,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,2,1,0,0,0,0,0,101,0,0,0,5,1,-61.765625,-42.265625,-52.015625,2942.750000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.593400,1785218581.246678114,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,7,17,2,1,0,0,0,0,0,101,0,0,0,5,1,-61.765625,-42.265625,-52.015625,2942.750000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.680568,1785218581.357082129,search_first_car,50,-29,-29,paper_search_first_vehicle,22,22,8,14,2,1,0,0,0,0,0,102,0,0,0,5,1,-61.765625,-42.265625,-52.015625,2942.750000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.768748,1785218581.468964100,search_first_car,50,-29,-29,paper_search_first_vehicle,20,20,9,11,2,1,0,0,0,0,0,103,0,0,0,5,1,-61.906250,-42.265625,-52.085937,2934.750000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.859874,1785218581.582943916,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,6,12,2,1,0,0,0,0,0,104,0,0,0,5,1,-67.750000,-42.265625,-55.007813,2989.500000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
12.946675,1785218581.582943916,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,6,12,2,1,0,0,0,0,0,104,0,0,0,5,1,-67.750000,-42.265625,-55.007813,2989.500000,2838.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.034230,1785218581.695389032,search_first_car,50,-29,-29,paper_search_first_vehicle,16,16,6,10,1,0,0,0,0,0,0,105,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.120528,1785218581.806460857,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,8,11,1,0,0,0,0,0,0,106,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.208317,1785218581.917573929,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,9,10,1,0,0,0,0,0,0,107,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.295694,1785218582.028257132,search_first_car,50,-29,-29,paper_search_first_vehicle,17,17,8,9,1,0,0,0,0,0,0,108,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.386711,1785218582.028257132,search_first_car,50,-29,-29,paper_search_first_vehicle,17,17,8,9,1,0,0,0,0,0,0,108,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.474905,1785218582.143932819,search_first_car,50,-29,-29,paper_search_first_vehicle,15,15,6,9,1,0,0,0,0,0,0,109,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.560804,1785218582.255303860,search_first_car,50,-29,-29,paper_search_first_vehicle,19,19,8,11,1,0,0,0,0,0,0,110,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.646214,1785218582.366713047,search_first_car,50,-29,-29,paper_search_first_vehicle,9,9,4,5,1,0,0,0,0,0,0,111,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.733285,1785218582.476904869,search_first_car,50,-29,-29,paper_search_first_vehicle,11,11,3,8,1,0,0,0,0,0,0,112,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.821748,1785218582.476904869,search_first_car,50,-29,-29,paper_search_first_vehicle,11,11,3,8,1,0,0,0,0,0,0,112,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
13.914945,1785218582.588634014,search_first_car,50,-29,-29,paper_search_first_vehicle,13,13,4,9,1,0,0,0,0,0,0,113,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.001770,1785218582.700007915,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,4,10,1,0,0,0,0,0,0,114,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.089008,1785218582.815009117,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,5,9,1,0,0,0,0,0,0,115,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.175245,1785218582.815009117,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,5,9,1,0,0,0,0,0,0,115,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.262498,1785218582.925956011,search_first_car,50,-29,-29,paper_search_first_vehicle,9,9,0,9,1,0,0,0,0,0,0,116,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1623.500000,,,,,0,,0,,,,0,,,,,,0,0
14.349507,1785218583.037520885,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,7,11,1,0,0,0,0,0,0,117,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.440702,1785218583.148825169,search_first_car,50,-29,-29,paper_search_first_vehicle,15,15,6,9,1,0,0,0,0,0,0,118,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.527269,1785218583.264014006,search_first_car,50,-29,-29,paper_search_first_vehicle,15,15,4,11,1,0,0,0,0,0,0,119,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.613906,1785218583.264014006,search_first_car,50,-29,-29,paper_search_first_vehicle,15,15,4,11,1,0,0,0,0,0,0,119,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.700018,1785218583.375530958,search_first_car,50,-29,-29,paper_search_first_vehicle,17,17,6,11,3,2,0,0,0,0,0,120,0,0,0,5,1,-103.375000,-66.218750,-84.796875,2574.750000,3114.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0
14.788031,1785218583.486746073,search_first_car,50,-29,-29,paper_search_first_vehicle,16,16,7,9,3,2,0,0,0,0,0,121,0,0,0,5,1,-103.375000,-66.218750,-84.796875,2574.750000,3114.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1575.000000,,,,,0,,0,,,,0,,,,,,0,0
14.875709,1785218583.597765923,search_first_car,50,-29,-29,paper_search_first_vehicle,15,15,4,11,4,3,0,0,0,0,0,122,0,0,0,5,1,-37.625000,99.328125,30.851562,3139.250000,1556.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1556.250000,,,,,0,,0,,,,0,,,,,,0,0
14.966707,1785218583.709367037,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,3,11,3,2,0,0,0,0,0,123,0,0,0,5,1,-37.625000,97.468750,29.921875,3139.250000,1556.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1551.250000,,,,,0,,0,,,,0,,,,,,0,0
15.054444,1785218583.709367037,search_first_car,50,-29,-29,paper_search_first_vehicle,14,14,3,11,3,2,0,0,0,0,0,123,0,0,0,5,1,-37.625000,97.468750,29.921875,3139.250000,1556.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1551.250000,,,,,0,,0,,,,0,,,,,,0,0
15.142456,1785218583.820388079,search_first_car,50,-29,-29,paper_search_first_vehicle,18,18,5,13,3,2,0,0,0,0,0,124,0,0,0,5,1,-37.625000,97.468750,29.921875,3139.250000,1556.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1546.500000,,,,,0,,0,,,,0,,,,,,0,0
15.229480,1785218583.934710026,search_first_car,50,-29,-29,paper_search_first_vehicle,17,17,2,15,3,2,0,0,1,3,1,0,0,0,0,5,1,-37.890625,96.015625,29.062500,3140.250000,1561.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1544.000000,,,,,0,,0,,,,0,,,,,,0,0
15.318354,1785218584.045917034,search_open_space,50,-29,-29,paper_first_vehicle_counted,22,22,5,17,2,1,1,1,1,3,2,0,1,0,0,5,1,-102.796875,95.890625,-3.453125,2531.000000,1543.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1537.000000,,,,,0,,0,,,,0,,,,,,0,0
15.406754,1785218584.045917034,search_open_space,50,-29,-29,paper_passing_first_vehicle,22,22,5,17,2,1,1,1,1,3,2,0,1,0,0,5,1,-102.796875,95.890625,-3.453125,2531.000000,1543.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1537.000000,,,,,0,,0,,,,0,,,,,,0,0
15.499182,1785218584.157162905,search_open_space,50,-29,-29,paper_passing_first_vehicle,19,19,4,15,2,1,1,1,1,3,3,0,1,0,0,5,1,-102.781250,95.843750,-3.468750,2498.750000,1544.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1533.000000,,,,,0,,0,,,,0,,,,,,0,0
15.549210,1785218584.268907070,search_open_space,50,-29,-29,paper_passing_first_vehicle,20,20,3,17,2,1,1,1,1,4,4,0,1,0,0,5,1,-102.671875,94.453125,-4.109375,2491.500000,1537.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1529.000000,,,,,0,,0,,,4.130507,4,133.752998,105.963782,4.130507,,,0,0
15.634852,1785218584.268907070,search_open_space,50,-29,-29,paper_passing_first_vehicle,20,20,3,17,2,1,1,1,1,4,4,0,1,0,0,5,1,-102.671875,94.453125,-4.109375,2491.500000,1537.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1529.000000,,,,,0,,0,,,4.130507,4,133.752998,105.963782,4.130507,,,0,0
15.721539,1785218584.383503914,search_open_space,50,-29,-29,paper_passing_first_vehicle,20,20,5,15,2,1,1,1,1,4,5,0,1,0,0,5,1,-100.906250,94.406250,-3.250000,2533.500000,1537.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1528.250000,,,,,0,,0,,,4.131861,4,133.246181,107.816340,4.131861,,,0,0
15.809560,1785218584.495281935,search_open_space,50,-29,-29,paper_passing_first_vehicle,22,22,3,19,2,1,1,1,1,4,6,0,1,0,0,5,1,-100.906250,94.000000,-3.453125,2533.500000,1528.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1518.500000,,,,,0,,0,,,2.779690,4,130.960477,96.456716,2.779690,,,0,0
15.896010,1785218584.606887817,search_open_space,50,-29,-29,paper_passing_first_vehicle,21,21,4,17,2,1,1,1,1,4,7,0,1,0,0,5,1,-100.906250,93.578125,-3.664063,2533.500000,1524.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1518.250000,,,,,0,,0,,,1.814912,4,133.331485,168.307151,1.814912,,,0,0
15.988796,1785218584.718272924,search_open_space,50,-29,-29,paper_passing_first_vehicle,24,24,4,20,2,1,1,1,1,5,8,0,1,0,0,5,1,-100.906250,91.765625,-4.570313,2533.500000,1533.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1511.000000,,,,,0,,0,,,4.785129,5,175.129339,56.466531,4.785129,,,0,0
16.077212,1785218584.718272924,search_open_space,50,-29,-29,paper_passing_first_vehicle,24,24,4,20,2,1,1,1,1,5,8,0,1,0,0,5,1,-100.906250,91.765625,-4.570313,2533.500000,1533.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1511.000000,,,,,0,,0,,,4.785129,5,175.129339,56.466531,4.785129,,,0,0
16.165169,1785218584.829360247,search_open_space,50,-29,-29,paper_passing_first_vehicle,23,23,5,18,2,1,1,1,1,5,9,0,1,0,0,5,1,-100.906250,91.625000,-4.640625,2533.500000,1517.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,1506.250000,,,,,0,,0,,,0.738477,5,174.278236,109.391033,0.738477,,,0,0
