elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans
76.548416,1785217493.741617918,center_check,0,0,-29,cd_lost_before_centered missing=85,50,50,26,24,1,0,2,0,0,0,0,113,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,115,407.750000,,,,,,0
76.639456,1785217493.741617918,center_check,0,0,-29,cd_lost_before_centered missing=85,50,50,26,24,1,0,2,0,0,0,0,113,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,115,407.750000,,,,,,0
76.730994,1785217493.852795839,center_check,0,0,-29,cd_lost_before_centered missing=86,55,55,33,22,1,0,2,0,0,0,0,114,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,116,408.250000,,,,,,0
76.821431,1785217493.964280128,center_check,0,0,-29,cd_lost_before_centered missing=87,50,50,32,18,1,0,2,0,0,0,0,115,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,117,408.000000,,,,,,0
76.912011,1785217494.075871944,center_check,0,0,-29,cd_lost_before_centered missing=88,45,45,32,13,1,0,2,0,0,0,0,116,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,118,408.750000,,,,,,0
77.006322,1785217494.190577984,center_check,0,0,-29,cd_lost_before_centered missing=89,54,54,31,23,1,0,2,0,0,0,0,117,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,119,407.000000,,,,,,0
77.097042,1785217494.190577984,center_check,0,0,-29,cd_lost_before_centered missing=89,54,54,31,23,1,0,2,0,0,0,0,117,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,119,407.000000,,,,,,0
77.187033,1785217494.301908016,center_check,0,0,-29,cd_lost_before_centered missing=90,50,50,30,20,1,0,2,0,0,0,0,118,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,120,407.000000,,,,,,0
77.278031,1785217494.412859917,center_check,0,0,-29,cd_lost_before_centered missing=91,54,54,32,22,1,0,2,0,0,0,0,119,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,121,407.000000,,,,,,0
77.368965,1785217494.524679899,center_check,0,0,-29,cd_lost_before_centered missing=92,54,54,33,21,1,0,2,0,0,0,0,120,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,122,407.000000,,,,,,0
77.459672,1785217494.636253834,center_check,0,0,-29,cd_lost_before_centered missing=93,52,52,30,22,1,0,2,0,0,0,0,121,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,123,407.750000,,,,,,0
77.554133,1785217494.747354031,center_check,0,0,-29,cd_lost_before_centered missing=94,52,52,28,24,1,0,2,0,0,0,0,122,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,124,407.750000,,,,,,0
77.643755,1785217494.747354031,center_check,0,0,-29,cd_lost_before_centered missing=94,52,52,28,24,1,0,2,0,0,0,0,122,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,124,407.750000,,,,,,0
77.734440,1785217494.861160040,center_check,0,0,-29,cd_lost_before_centered missing=95,47,47,30,17,1,0,2,0,0,0,0,123,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,125,407.750000,,,,,,0
77.824796,1785217494.972508907,center_check,0,0,-29,cd_lost_before_centered missing=96,53,53,33,20,1,0,2,0,0,0,0,124,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,126,408.250000,,,,,,0
77.915299,1785217495.083936930,center_check,0,0,-29,cd_lost_before_centered missing=97,51,51,32,19,1,0,2,0,0,0,0,125,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,127,408.000000,,,,,,0
78.005996,1785217495.195709944,center_check,0,0,-29,cd_lost_before_centered missing=98,49,49,32,17,1,0,2,0,0,0,0,126,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,128,408.750000,,,,,,0
78.102124,1785217495.195709944,center_check,0,0,-29,cd_lost_before_centered missing=98,49,49,32,17,1,0,2,0,0,0,0,126,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,128,408.750000,,,,,,0
78.191640,1785217495.310407877,center_check,0,0,-29,cd_lost_before_centered missing=99,49,49,34,15,1,0,2,0,0,0,0,127,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,129,408.750000,,,,,,0
78.281245,1785217495.421317816,center_check,0,0,-29,cd_lost_before_centered missing=100,44,44,32,12,1,0,2,0,0,0,0,128,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,130,408.750000,,,,,,0
78.371016,1785217495.532541037,center_check,0,0,-29,cd_lost_before_centered missing=101,47,47,32,15,1,0,2,0,0,0,0,129,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,131,408.750000,,,,,,0
78.460855,1785217495.644134998,center_check,0,0,-29,cd_lost_before_centered missing=102,50,50,31,19,1,0,2,0,0,0,0,130,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,132,407.000000,,,,,,0
78.551744,1785217495.644134998,center_check,0,0,-29,cd_lost_before_centered missing=102,50,50,31,19,1,0,2,0,0,0,0,130,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,132,407.000000,,,,,,0
78.648003,1785217495.757094860,center_check,0,0,-29,cd_lost_before_centered missing=103,51,51,31,20,1,0,2,0,0,0,0,131,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,133,407.500000,,,,,,0
78.738527,1785217495.870729923,center_check,0,0,-29,cd_lost_before_centered missing=104,52,52,30,22,1,0,2,0,0,0,0,132,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,134,407.500000,,,,,,0
78.828932,1785217495.983546019,center_check,0,0,-29,cd_lost_before_centered missing=105,53,53,29,24,1,0,2,0,0,0,0,133,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,135,407.750000,,,,,,0
78.919760,1785217496.093276978,center_check,0,0,-29,cd_lost_before_centered missing=106,51,51,33,18,1,0,2,0,0,0,0,134,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,136,407.750000,,,,,,0
79.010077,1785217496.204936981,center_check,0,0,-29,cd_lost_before_centered missing=107,50,50,32,18,1,0,2,0,0,0,0,135,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,137,408.000000,,,,,,0
79.100580,1785217496.204936981,center_check,0,0,-29,cd_lost_before_centered missing=107,50,50,32,18,1,0,2,0,0,0,0,135,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,137,408.000000,,,,,,0
79.195787,1785217496.315493107,center_check,0,0,-29,cd_lost_before_centered missing=108,47,47,32,15,1,0,2,0,0,0,0,136,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,138,408.500000,,,,,,0
79.283501,1785217496.430041075,center_check,0,0,-29,cd_lost_before_centered missing=109,46,46,33,13,1,0,2,0,0,0,0,137,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,139,406.250000,,,,,,0
79.373068,1785217496.541866064,center_check,0,0,-29,cd_lost_before_centered missing=110,50,50,31,19,1,0,2,0,0,0,0,138,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,140,407.500000,,,,,,0
79.464293,1785217496.652971983,center_check,0,0,-29,cd_lost_before_centered missing=111,47,47,32,15,1,0,2,0,0,0,0,139,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,141,407.750000,,,,,,0
79.555735,1785217496.652971983,center_check,0,0,-29,cd_lost_before_centered missing=111,47,47,32,15,1,0,2,0,0,0,0,139,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,141,407.750000,,,,,,0
79.647000,1785217496.763972044,center_check,0,0,-29,cd_lost_before_centered missing=112,50,50,31,19,1,0,2,0,0,0,0,140,4,1,1,5,0,,,,,,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,,,,0,1,3,0,142,425.500000,,,,,,0
79.742453,1785217496.876144171,center_check,-50,121,-29,cd_reverse_align ratio=-0.467 target=-0.160 error=-0.307 steer=+7.00 centered=0/5,49,49,29,20,2,1,2,0,1,3,1,0,4,1,1,5,1,-40.109375,96.328125,28.109375,430.000000,1207.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,7.000000,7.000000,,0,1,3,0,143,445.250000,1165.750000,-780.000000,-0.466926,-0.306926,0.044974,0
79.833621,1785217496.988061905,center_check,-50,121,-29,cd_reverse_align ratio=-0.461 target=-0.160 error=-0.301 steer=+7.00 centered=0/5,52,52,33,19,7,1,2,1,1,7,2,0,5,1,1,5,1,-40.109375,89.671875,24.781250,430.000000,1111.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,7.000000,7.000000,,0,1,3,0,144,488.250000,1089.000000,-761.875000,-0.461079,-0.301079,0.094829,0
79.922047,1785217497.098558903,center_check,-50,121,-29,cd_reverse_align ratio=-0.414 target=-0.160 error=-0.254 steer=+7.00 centered=0/5,51,51,28,23,13,1,2,1,1,12,3,0,5,1,1,5,1,-40.109375,75.609375,17.750000,430.000000,1022.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,7.000000,7.000000,,0,1,3,0,145,571.250000,976.250000,-660.625000,-0.414412,-0.254412,0.214001,0
80.010724,1785217497.098558903,center_check,-50,121,-29,cd_reverse_align ratio=-0.414 target=-0.160 error=-0.254 steer=+7.00 centered=0/5,51,51,28,23,13,1,2,1,1,12,3,0,5,1,1,5,1,-40.109375,75.609375,17.750000,430.000000,1022.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,7.000000,7.000000,,0,1,3,0,145,571.250000,976.250000,-660.625000,-0.414412,-0.254412,0.214001,0
80.099474,1785217497.213835001,center_check,-50,121,-29,cd_reverse_align ratio=-0.322 target=-0.160 error=-0.162 steer=+7.00 centered=0/5,45,45,23,22,25,1,2,1,1,17,4,0,5,1,0,5,1,-47.796875,66.109375,9.156250,449.750000,900.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,7.000000,7.000000,,0,1,3,0,146,686.000000,863.500000,-502.875000,-0.321866,-0.161866,0.332685,0
80.187731,1785217497.324754953,center_check,-50,100,-29,cd_reverse_align ratio=-0.188 target=-0.160 error=-0.028 steer=+6.00 centered=0/5,57,57,33,24,28,1,2,1,1,18,5,0,5,1,0,5,1,-49.078125,60.000000,5.460938,498.000000,834.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,1.310645,6.000000,,0,1,3,0,147,781.750000,787.000000,-291.250000,-0.188085,-0.028085,0.377538,0
80.280020,1785217497.438668013,center_check,-50,78,-29,cd_reverse_align ratio=-0.059 target=-0.160 error=+0.101 steer=+5.00 centered=0/5,48,48,28,20,26,1,2,1,1,18,6,0,5,1,0,5,1,-60.671875,60.000000,-0.335937,596.500000,834.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-4.731692,5.000000,,0,1,3,0,148,821.500000,779.250000,-91.375000,-0.058607,0.101393,0.288106,0
80.367744,1785217497.550400019,center_check,-50,57,-29,cd_reverse_align ratio=+0.009 target=-0.160 error=+0.169 steer=+4.00 centered=0/5,43,43,25,18,24,1,2,1,1,17,7,0,5,1,0,5,1,-56.734375,60.000000,1.632812,3196.250000,834.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,4.000000,,0,1,3,0,149,816.000000,783.750000,13.500000,0.008521,0.168521,0.140947,0
80.456161,1785217497.550400019,center_check,-50,57,-29,cd_reverse_align ratio=+0.009 target=-0.160 error=+0.169 steer=+4.00 centered=0/5,43,43,25,18,24,1,2,1,1,17,7,0,5,1,0,5,1,-56.734375,60.000000,1.632812,3196.250000,834.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,4.000000,,0,1,3,0,149,816.000000,783.750000,13.500000,0.008521,0.168521,0.140947,0
80.546345,1785217497.665297985,center_check,-50,35,-29,cd_reverse_align ratio=+0.017 target=-0.160 error=+0.177 steer=+3.00 centered=0/5,51,51,32,19,6,1,2,1,1,16,8,0,5,1,0,5,1,-78.328125,60.000000,-9.164062,820.000000,834.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,3.000000,,0,1,3,0,150,807.500000,785.250000,27.250000,0.017071,0.177071,0.029740,0
80.636900,1785217497.776007891,center_check,-50,14,-29,cd_reverse_align ratio=+0.018 target=-0.160 error=+0.178 steer=+2.00 centered=0/5,43,43,26,17,2,1,2,1,1,15,9,0,5,1,0,5,1,-81.312500,60.000000,-10.656250,894.250000,834.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,2.000000,,0,1,3,0,151,809.750000,783.500000,29.250000,0.018321,0.178321,0.012424,0
80.727123,1785217497.887577057,center_check,-50,-8,-29,cd_reverse_align ratio=+0.017 target=-0.160 error=+0.177 steer=+1.00 centered=0/5,47,47,29,18,2,1,2,1,1,13,10,0,5,1,0,5,1,-82.984375,62.140625,-10.421875,837.000000,821.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,1.000000,,0,1,3,0,152,811.750000,780.750000,27.125000,0.017013,0.177013,0.006190,0
80.821002,1785217497.998805046,center_check,-50,-29,-29,cd_reverse_align ratio=+0.018 target=-0.160 error=+0.178 steer=+0.00 centered=0/5,40,40,19,21,2,1,2,1,1,14,11,0,5,1,0,5,1,-82.984375,65.781250,-8.601562,837.000000,814.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,0.000000,,0,1,3,0,153,810.250000,777.250000,27.875000,0.017508,0.177508,0.006818,0
80.910542,1785217497.998805046,center_check,-50,-29,-29,cd_reverse_align ratio=+0.018 target=-0.160 error=+0.178 steer=+0.00 centered=0/5,40,40,19,21,2,1,2,1,1,14,11,0,5,1,0,5,1,-82.984375,65.781250,-8.601562,837.000000,814.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,0.000000,,0,1,3,0,153,810.250000,777.250000,27.875000,0.017508,0.177508,0.006818,0
80.999599,1785217498.114212036,center_check,-50,-50,-29,cd_reverse_align ratio=+0.020 target=-0.160 error=+0.180 steer=-1.00 centered=0/5,40,40,22,18,2,1,2,1,1,16,12,0,5,1,0,5,1,-82.984375,67.234375,-7.875000,837.000000,814.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-1.000000,,0,1,3,0,154,815.500000,776.000000,32.000000,0.020126,0.180126,0.008344,0
81.089317,1785217498.225460052,center_check,-50,-72,-29,cd_reverse_align ratio=+0.023 target=-0.160 error=+0.183 steer=-2.00 centered=0/5,41,41,23,18,2,1,2,1,1,14,13,0,5,1,0,5,1,-83.812500,67.656250,-8.078125,835.500000,808.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-2.000000,,0,1,3,0,155,819.250000,775.500000,37.000000,0.023267,0.183267,0.007968,0
81.178295,1785217498.338051081,center_check,-50,-93,-29,cd_reverse_align ratio=+0.026 target=-0.160 error=+0.186 steer=-3.00 centered=0/5,44,44,24,20,2,1,2,1,1,15,14,0,5,1,0,5,1,-85.093750,67.921875,-8.585938,836.500000,808.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-3.000000,,0,1,3,0,156,824.000000,769.000000,41.625000,0.026128,0.186128,0.013739,0
81.268306,1785217498.448019028,center_check,-50,-115,-29,cd_reverse_align ratio=+0.028 target=-0.160 error=+0.188 steer=-4.00 centered=0/5,37,37,22,15,2,1,2,1,1,13,15,0,5,1,0,5,1,-88.062500,68.437500,-9.812500,823.750000,809.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-4.000000,,0,1,3,0,157,820.500000,774.000000,45.125000,0.028298,0.188298,0.009707,0
81.363022,1785217498.448019028,center_check,-50,-115,-29,cd_reverse_align ratio=+0.028 target=-0.160 error=+0.188 steer=-4.00 centered=0/5,37,37,22,15,2,1,2,1,1,13,15,0,5,1,0,5,1,-88.062500,68.437500,-9.812500,823.750000,809.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-4.000000,,0,1,3,0,157,820.500000,774.000000,45.125000,0.028298,0.188298,0.009707,0
81.451435,1785217498.562577963,center_check,-50,-136,-29,cd_reverse_align ratio=+0.030 target=-0.160 error=+0.190 steer=-5.00 centered=0/5,35,35,17,18,2,1,2,1,1,13,16,0,5,1,0,5,1,-88.187500,69.062500,-9.562500,855.250000,809.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-5.000000,,0,1,3,0,158,818.500000,768.250000,48.375000,0.030398,0.190398,0.007092,0
81.540012,1785217498.673439026,center_check,-50,-150,-29,cd_reverse_align ratio=+0.032 target=-0.160 error=+0.192 steer=-6.00 centered=0/5,38,38,20,18,2,1,2,1,1,13,17,0,5,1,0,5,1,-88.187500,70.812500,-8.687500,855.250000,794.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-6.000000,,0,1,3,0,159,819.500000,764.500000,51.375000,0.032339,0.192339,0.005559,0
81.627217,1785217498.785685062,center_check,-50,-150,-29,cd_reverse_align ratio=+0.034 target=-0.160 error=+0.194 steer=-7.00 centered=0/5,41,41,23,18,2,1,2,1,1,13,18,0,5,1,0,5,1,-88.187500,71.250000,-8.468750,855.250000,798.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,160,823.250000,760.750000,53.625000,0.033803,0.193803,0.010294,0
81.716488,1785217498.897217035,center_check,-50,-150,-29,cd_reverse_align ratio=+0.037 target=-0.160 error=+0.197 steer=-7.00 centered=0/5,41,41,23,18,2,1,2,1,1,13,19,0,5,1,0,5,1,-88.187500,73.031250,-7.578125,855.250000,787.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,161,822.750000,759.250000,58.500000,0.036938,0.196938,0.008471,0
81.805917,1785217498.897217035,center_check,-50,-150,-29,cd_reverse_align ratio=+0.037 target=-0.160 error=+0.197 steer=-7.00 centered=0/5,41,41,23,18,2,1,2,1,1,13,19,0,5,1,0,5,1,-88.187500,73.031250,-7.578125,855.250000,787.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,161,822.750000,759.250000,58.500000,0.036938,0.196938,0.008471,0
81.899493,1785217499.010684013,center_check,-50,-150,-29,cd_reverse_align ratio=+0.038 target=-0.160 error=+0.198 steer=-7.00 centered=0/5,44,44,20,24,2,1,2,1,1,12,20,0,5,1,0,5,1,-92.437500,73.125000,-9.656250,851.500000,798.000000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,162,822.750000,763.750000,60.500000,0.038170,0.198170,0.005417,0
81.987051,1785217499.123005867,center_check,-50,-150,-29,cd_reverse_align ratio=+0.038 target=-0.160 error=+0.198 steer=-7.00 centered=0/5,39,39,19,20,2,1,2,1,1,10,21,0,5,1,0,5,1,-92.437500,75.109375,-8.664063,851.500000,786.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,163,819.000000,763.750000,60.500000,0.038170,0.198170,0.005231,0
82.075111,1785217499.234290838,center_check,-50,-150,-29,cd_reverse_align ratio=+0.037 target=-0.160 error=+0.197 steer=-7.00 centered=0/5,44,44,21,23,2,1,2,1,1,10,22,0,5,1,0,5,1,-92.437500,76.812500,-7.812500,851.500000,782.000000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,164,830.750000,764.250000,59.000000,0.037189,0.197189,0.006785,0
82.163483,1785217499.344951153,center_check,-50,-150,-29,cd_reverse_align ratio=+0.039 target=-0.160 error=+0.199 steer=-7.00 centered=0/5,42,42,18,24,2,1,2,1,1,8,23,0,5,1,0,5,1,-92.437500,77.015625,-7.710938,851.500000,790.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,165,827.750000,765.750000,61.250000,0.038540,0.198540,0.006785,0
82.250564,1785217499.344951153,center_check,-50,-150,-29,cd_reverse_align ratio=+0.039 target=-0.160 error=+0.199 steer=-7.00 centered=0/5,42,42,18,24,2,1,2,1,1,8,23,0,5,1,0,5,1,-92.437500,77.015625,-7.710938,851.500000,790.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,165,827.750000,765.750000,61.250000,0.038540,0.198540,0.006785,0
82.339921,1785217499.460220814,center_check,-50,-150,-29,cd_reverse_align ratio=+0.040 target=-0.160 error=+0.200 steer=-7.00 centered=0/5,44,44,20,24,2,1,2,1,1,8,24,0,5,1,0,5,1,-94.703125,79.109375,-7.796875,853.000000,786.500000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,166,833.500000,767.750000,64.250000,0.040301,0.200301,0.006785,0
82.432203,1785217499.571418047,center_check,-50,-150,-29,cd_reverse_align ratio=+0.041 target=-0.160 error=+0.201 steer=-7.00 centered=0/5,38,38,16,22,2,1,2,1,1,7,25,0,5,1,0,5,1,-94.703125,81.062500,-6.820312,853.000000,782.750000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,167,844.250000,770.750000,65.375000,0.040888,0.200888,0.006603,0
82.518973,1785217499.682527065,center_check,-50,-150,-29,cd_reverse_align ratio=+0.042 target=-0.160 error=+0.202 steer=-7.00 centered=0/5,40,40,18,22,2,1,2,1,1,7,26,0,5,1,0,5,1,-94.703125,81.250000,-6.726562,853.000000,800.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,168,838.250000,772.500000,66.625000,0.041508,0.201508,0.006603,0
82.607495,1785217499.794481993,center_check,-50,-150,-29,cd_reverse_align ratio=+0.043 target=-0.160 error=+0.203 steer=-7.00 centered=0/5,41,41,19,22,2,1,2,1,1,6,27,0,5,1,0,5,1,-96.281250,84.671875,-5.804688,852.750000,781.250000,1,-12.546875,92.484375,39.968750,855.250000,1079.750000,1541.525758,48.571590,median_filtered_pair,,,,-7.000000,-7.000000,,0,1,3,0,169,847.000000,777.500000,69.625000,0.043168,0.203168,0.004691,0
